C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_49_962.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_49_962.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_49_962.jpg, 0, 0, 0, 7.993029E-05
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_50_066.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_50_066.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_50_066.jpg, 0, 0, 0, 7.781913E-05
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_50_173.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_50_173.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_50_173.jpg, 0, 0, 0, 7.839365E-05
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_50_274.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_50_274.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_50_274.jpg, 0, 0, 0, 7.787787E-05
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_50_377.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_50_377.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_50_377.jpg, 0, 0, 0, 7.797367E-05
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_50_477.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_50_477.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_50_477.jpg, 0, 0, 0, 7.830862E-05
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_50_578.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_50_578.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_50_578.jpg, 0, 0, 0, 7.789017E-05
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_50_683.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_50_683.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_50_683.jpg, 0, 0, 0, 7.909162E-05
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_50_784.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_50_784.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_50_784.jpg, 0, 0, 0, 8.066159E-05
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_50_890.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_50_890.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_50_890.jpg, 0, 0, 0, 7.778815E-05
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_50_998.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_50_998.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_50_998.jpg, 0, 0, 0, 7.986521E-05
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_51_101.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_51_101.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_51_101.jpg, 0, 0, 0, 7.864201E-05
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_51_202.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_51_202.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_51_202.jpg, 0, 0, 0, 7.964476E-05
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_51_308.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_51_308.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_51_308.jpg, 0, 0, 0, 7.900516E-05
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_51_411.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_51_411.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_51_411.jpg, 0, 0, 0, 7.847344E-05
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_51_512.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_51_512.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_51_512.jpg, 0, 0, 0, 7.772192E-05
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_51_620.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_51_620.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_51_620.jpg, 0, 0.1459983, 0, 0.03073354
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_51_723.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_51_723.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_51_723.jpg, 0, 0.4328772, 0, 0.4566275
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_51_828.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_51_828.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_51_828.jpg, 0, 0.7976565, 0, 1.351504
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_51_934.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_51_934.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_51_934.jpg, 0, 1, 0, 2.48292
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_52_041.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_52_041.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_52_041.jpg, 0, 1, 0, 3.655456
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_52_143.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_52_143.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_52_143.jpg, 0, 1, 0, 4.826344
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_52_251.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_52_251.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_52_251.jpg, -0.1242846, 1, 0, 6.211538
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_52_358.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_52_358.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_52_358.jpg, -0.0668949, 1, 0, 7.344058
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_52_466.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_52_466.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_52_466.jpg, 0, 1, 0, 8.699709
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_52_572.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_52_572.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_52_572.jpg, 0, 1, 0, 9.819763
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_52_676.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_52_676.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_52_676.jpg, 0, 1, 0, 10.92886
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_52_780.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_52_780.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_52_780.jpg, 0, 1, 0, 12.15765
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_52_885.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_52_885.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_52_885.jpg, -0.0106545, 1, 0, 13.13917
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_52_986.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_52_986.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_52_986.jpg, 0, 1, 0, 14.31794
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_53_089.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_53_089.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_53_089.jpg, -0.0684129, 1, 0, 15.49737
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_53_193.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_53_193.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_53_193.jpg, -0.3778485, 1, 0, 16.4163
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_53_297.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_53_297.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_53_297.jpg, -0.6682053, 1, 0, 17.34886
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_53_405.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_53_405.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_53_405.jpg, -0.4183509, 1, 0, 18.30391
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_53_514.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_53_514.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_53_514.jpg, -0.04361846, 1, 0, 19.54104
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_53_619.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_53_619.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_53_619.jpg, 0, 1, 0, 20.58843
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_53_727.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_53_727.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_53_727.jpg, 0, 1, 0, 21.77844
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_53_829.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_53_829.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_53_829.jpg, -0.1969035, 1, 0, 22.73647
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_53_932.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_53_932.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_53_932.jpg, -0.1725681, 1, 0, 23.67046
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_54_035.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_54_035.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_54_035.jpg, 0, 1, 0, 24.62858
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_54_145.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_54_145.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_54_145.jpg, -0.1747308, 1, 0, 25.58034
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_54_246.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_54_246.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_54_246.jpg, -0.3632309, 1, 0, 26.59011
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_54_349.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_54_349.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_54_349.jpg, -0.05523087, 1, 0, 27.52893
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_54_453.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_54_453.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_54_453.jpg, -0.2061471, 1, 0, 28.45029
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_54_555.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_54_555.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_54_555.jpg, -0.2390991, 1, 0, 29.32232
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_54_658.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_54_658.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_54_658.jpg, 0, 1, 0, 30.18486
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_54_761.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_54_761.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_54_761.jpg, 0, 1, 0, 30.18967
C:\Users\HP\Desktop\finding_lanes\data\IMG\center_2024_08_13_11_55_54_863.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\left_2024_08_13_11_55_54_863.jpg, C:\Users\HP\Desktop\finding_lanes\data\IMG\right_2024_08_13_11_55_54_863.jpg, -0.0501573, 1, 0, 30.19078
